,Date,Accountid,Campaignid,AdSetid,Adid,Campaignname,AdSetname,Adname,Accountstatus,AdSetstatus,Adstatus,Targeting,TargetingLocationTypes,TargetingMaxAge,TargetingMinAge,Body,CreativeTitle,Calltoactiontype,Linkurl,Campaignstatus,Buyingtype,Bidamount,Bidinfo,Bidtype,Lifetimeminspendtarget,Lifetimespendcap,Dailybudget,AdSetDailybudget,Actions,Costperaction,Clicks,Reach,Impressions,Frequency,CPM,CPC,CTRall,TotalCost,Videoaveragewatchtime,Videowatchesat25Percent,Videowatchesat50Percent,Videowatchesat75Percent,Videowatchesat95Percent,Videowatchesat100Percent,Postengagements,Postengagementrate,Landingpageviews,Outboundclicks,OutboundCTR,Pageengagementrate,Costperthreesecondvideoview,Costpervideoplay,Pagelikes,Pagesubscribes,Pageengagements,Postreactions,Postsaves,Postshares,Photoviews,Postcomments,Websiteconversions,Websiteconversionsrate,Websiteleads,Websitecontentviews,PTP22,PTP22Value,CostperPTP22,PTP,PTPValue,CostperPTP,age_max,age_min,audience_network_positions,device_platforms,facebook_positions,custom_audiences_name,excluded_custom_audiences_name,geo_locations_regions_name,geo_locations_subcities_region,geo_locations_cities_region,geo_locations_custom_locations_country,geo_locations_location_types,geo_locations_places_name,geo_locations_subcities_name,instagram_positions,messenger_positions,publisher_platforms,targeting_automation_advantage_audience,targeting_optimization,TIPO DE ANUNCIO,Accountname,Region,PTP_total,Tasa_conversion,CPA,conteo_campanas,conteo_adset,conteo_ad,WeekNumber,WeekInMonth,DayOfWeek,IsWeekend
0,2025-02-06,28031444,6566583693651,6641150675051,6641150675251,2024 | Conversiones | Regular #1,PVP,PVP#3,ACTIVE,ACTIVE,ACTIVE,"{""age_max"": 65, ""age_min"": 25, ""excluded_custom_audiences"": [{""id"": ""6238299130451"", ""name"": ""CLIENTES NOVIMBRE 2024""}, {""id"": ""6238309382451"", ""name"": ""LEADS NOVIEMBRE 2024""}], ""geo_locations"": {""custom_locations"": [{""distance_unit"": ""mile"", ""latitude"": -33.218609, ""longitude"": -70.730066, ""radius"": 1, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.283521, ""longitude"": -70.65299, ""radius"": 4, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.442155, ""longitude"": -70.543288, ""radius"": 1, ""primary_city_id"": 328660, ""region_id"": 673, ""country"": ""CL""}], ""location_types"": [""home"", ""recent""], ""subcities"": [{""key"": ""326884"", ""country"": ""CL"", ""name"": ""Las Condes"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327123"", ""country"": ""CL"", ""name"": ""Lo Barnechea"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327660"", ""country"": ""CL"", ""name"": ""\u00d1u\u00f1oa"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328074"", ""country"": ""CL"", ""name"": ""Providencia"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328983"", ""country"": ""CL"", ""name"": ""Vitacura"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}]}, ""targeting_optimization"": ""expansion_all"", ""brand_safety_content_filter_levels"": [""FACEBOOK_STANDARD"", ""AN_STANDARD""]}","home,recent",65.0,25.0,"AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red. Sin pagar más, todos en tu lugar de trabajo podrán disfrutar de un agua premium. 100% sustentable.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
EL AGUA ES SALUD⁣
Nuestros purificadores entregan la mejor agua posible de manera ilimitada y sin botellones llevando salud a tu familia en cada toma⁣.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red de agua sin instalaciones invasivas, sin romper nada!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
100% SUSTENTABLE
Aportando lo mejor para el planeta, en Maihue® ofrecemos sistemas purificadores de agua que son amigables con el medio ambiente. Toma agua mientras ayudas al planeta!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo puedan acceder a un agua de alta calidad y 100% sostenible. Sin costos adicionales, solo paga UF y listo. Los precios se muestran en CLP con referencia al valor de la UF al 01/08/2024. ¡Una solución perfecta para mantener hidratados a tus empleados! 💧🌎
Disfruta de agua ilimitada y premium sin la necesidad de recargas, pedidos o botellones. Nuestro servicio se conecta directamente a tu red, proporcionando acceso libre a un agua 100% sostenible para todos en tu lugar de trabajo, sin costos adicionales. *El costo del servicio es en UF | Los precios están expresados en CLP según el valor de la UF al 01/08/2024
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo tengan acceso a un agua 100% sustentable sin costo adicional. *El precio se basa en UF y los valores mostrados son en CLP según el valor de la UF al 01/08/2024.
Disfruta de agua ilimitada y premium sin la necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo puedan acceder a un agua 100% sustentable sin costo adicional. *El precio se basa en UF, con valores mostrados en CLP según la referencia al valor de la UF al 01/08/2024. Únete a nuestra propuesta sostenible hoy mismo.
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza acceso constante a un agua 100% sustentable para todos en tu lugar de trabajo, mejorando su bienestar sin incrementar costos. El cobro se realiza en UF, con precios expresados en CLP según el valor de la UF al 01/08/2024. ¡Haz que tu equipo disfrute de esta ventaja hoy mismo!","PIDE UNA PRUEBA GRATIS
SIN BOTELLONES
SÉ PARTE DE MAIHUE®",LEARN_MORE,https://maihuechile.cl/ads-3/,ACTIVE,AUCTION,--,{},--,--,--,1278.0,1278.0,10405.0,0.01,140.0,21582.0,25162.0,1.17,3.28,0.59,0.56,82.54,3.0,3047.0,1476.0,892.0,678.0,662.0,3437.0,15.92530812714299,87.0,104.0,0.41,15.92530812714299,0.024944,0.0,0.0,0.0,3437.0,11.0,3.0,10.0,0.0,0.0,2.0,1.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,25,,,,,"CLIENTES NOVIMBRE 2024, LEADS NOVIEMBRE 2024",,"Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region",,"CL, CL, CL","home, recent",,"Las Condes, Lo Barnechea, Ñuñoa, Providencia, Vitacura",,,,,expansion_all,PVP,Maihue-USD-1,Santiago Metropolitan Region,0.0,0.0,0.0,28,8,3,6,1,3,0
1,2025-02-06,28031444,6566583693651,6641150675051,6641150676051,2024 | Conversiones | Regular #1,PVP,PVP#1,ACTIVE,ACTIVE,ACTIVE,"{""age_max"": 65, ""age_min"": 25, ""excluded_custom_audiences"": [{""id"": ""6238299130451"", ""name"": ""CLIENTES NOVIMBRE 2024""}, {""id"": ""6238309382451"", ""name"": ""LEADS NOVIEMBRE 2024""}], ""geo_locations"": {""custom_locations"": [{""distance_unit"": ""mile"", ""latitude"": -33.218609, ""longitude"": -70.730066, ""radius"": 1, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.283521, ""longitude"": -70.65299, ""radius"": 4, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.442155, ""longitude"": -70.543288, ""radius"": 1, ""primary_city_id"": 328660, ""region_id"": 673, ""country"": ""CL""}], ""location_types"": [""home"", ""recent""], ""subcities"": [{""key"": ""326884"", ""country"": ""CL"", ""name"": ""Las Condes"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327123"", ""country"": ""CL"", ""name"": ""Lo Barnechea"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327660"", ""country"": ""CL"", ""name"": ""\u00d1u\u00f1oa"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328074"", ""country"": ""CL"", ""name"": ""Providencia"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328983"", ""country"": ""CL"", ""name"": ""Vitacura"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}]}, ""targeting_optimization"": ""expansion_all"", ""brand_safety_content_filter_levels"": [""FACEBOOK_STANDARD"", ""AN_STANDARD""]}","home,recent",65.0,25.0,"AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red. Sin pagar más, todos en tu lugar de trabajo podrán disfrutar de un agua premium. 100% sustentable.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
EL AGUA ES SALUD⁣
Nuestros purificadores entregan la mejor agua posible de manera ilimitada y sin botellones llevando salud a tu familia en cada toma⁣.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red de agua sin instalaciones invasivas, sin romper nada!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
100% SUSTENTABLE
Aportando lo mejor para el planeta, en Maihue® ofrecemos sistemas purificadores de agua que son amigables con el medio ambiente. Toma agua mientras ayudas al planeta!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
Disfruta de agua premium ilimitada sin necesidad de recargas ni botellones. Nuestro servicio, 100% sostenible, se integra directamente a la red y es accesible para todos en tu lugar de trabajo sin costos adicionales. *El cobro es en UF | Los precios están expresados en CLP según el valor de la UF al 01/08/2024
Sumérgete en un oasis de hidratación ilimitada: agua premium sin necesidad de recargas, pedidos o botellones. Un lujo ecológico al alcance de todos en tu espacio laboral, sin sobrecostos. *Tarifa basada en UF | Precios expresados en CLP según valorUF al 01/08/2024.
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo puedan acceder a un agua 100% sustentable sin costo adicional. *El precio se calcula en UF y los precios mostrados son en CLP con referencia al valor de la UF al 01/08/2024.
Disfruta de agua premium ilimitada sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red es 100% sostenible y permite que todos en tu lugar de trabajo accedan a ella sin costos adicionales. *El servicio se factura en UF | Los precios están expresados en CLP con referencia al valor de la UF al 01/08/2024
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo puedan acceder a un agua 100% sustentable sin costo adicional. El precio se ajusta según UF, con valores mostrados en CLP basados en el valor de la UF al 01/08/2024.","PIDE UNA PRUEBA GRATIS
SIN BOTELLONES
SÉ PARTE DE MAIHUE®",LEARN_MORE,https://maihuechile.cl/ads-3/,ACTIVE,AUCTION,--,{},--,--,--,1278.0,1278.0,608.0,0.01,12.0,1030.0,1248.0,1.21,3.84,0.4,0.96,4.79,4.0,177.0,84.0,52.0,41.0,41.0,201.0,19.514563106796118,5.0,8.0,0.64,19.514563106796118,0.024819,0.01,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,25,,,,,"CLIENTES NOVIMBRE 2024, LEADS NOVIEMBRE 2024",,"Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region",,"CL, CL, CL","home, recent",,"Las Condes, Lo Barnechea, Ñuñoa, Providencia, Vitacura",,,,,expansion_all,PVP,Maihue-USD-1,Santiago Metropolitan Region,0.0,0.0,0.0,28,8,3,6,1,3,0
2,2025-02-06,28031444,6566583693651,6641150675051,6641150676251,2024 | Conversiones | Regular #1,PVP,PVP#2,ACTIVE,ACTIVE,ACTIVE,"{""age_max"": 65, ""age_min"": 25, ""excluded_custom_audiences"": [{""id"": ""6238299130451"", ""name"": ""CLIENTES NOVIMBRE 2024""}, {""id"": ""6238309382451"", ""name"": ""LEADS NOVIEMBRE 2024""}], ""geo_locations"": {""custom_locations"": [{""distance_unit"": ""mile"", ""latitude"": -33.218609, ""longitude"": -70.730066, ""radius"": 1, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.283521, ""longitude"": -70.65299, ""radius"": 4, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.442155, ""longitude"": -70.543288, ""radius"": 1, ""primary_city_id"": 328660, ""region_id"": 673, ""country"": ""CL""}], ""location_types"": [""home"", ""recent""], ""subcities"": [{""key"": ""326884"", ""country"": ""CL"", ""name"": ""Las Condes"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327123"", ""country"": ""CL"", ""name"": ""Lo Barnechea"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327660"", ""country"": ""CL"", ""name"": ""\u00d1u\u00f1oa"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328074"", ""country"": ""CL"", ""name"": ""Providencia"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328983"", ""country"": ""CL"", ""name"": ""Vitacura"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}]}, ""targeting_optimization"": ""expansion_all"", ""brand_safety_content_filter_levels"": [""FACEBOOK_STANDARD"", ""AN_STANDARD""]}","home,recent",65.0,25.0,"AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red. Sin pagar más, todos en tu lugar de trabajo podrán disfrutar de un agua premium. 100% sustentable.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
EL AGUA ES SALUD⁣
Nuestros purificadores entregan la mejor agua posible de manera ilimitada y sin botellones llevando salud a tu familia en cada toma⁣.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red de agua sin instalaciones invasivas, sin romper nada!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
100% SUSTENTABLE
Aportando lo mejor para el planeta, en Maihue® ofrecemos sistemas purificadores de agua que son amigables con el medio ambiente. Toma agua mientras ayudas al planeta!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
¡Agua premium ilimitada sin complicaciones! Olvídate de las recargas, pedidos y botellones. Con nuestro servicio, todos en tu lugar de trabajo pueden disfrutar de agua de alta calidad directamente desde la red. Además, es 100% sustentable. El costo se basa en UF, con precios mostrados en CLP según el valor de la UF al 01/08/2024. ¡Haz que tu equipo se hidrate con lo mejor!
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza acceso constante a un producto 100% sustentable. Ideal para tu lugar de trabajo, donde todos pueden beneficiarse sin costo adicional. *El servicio se factura en UF, con precios expresados en CLP según el valor de la UF al 01/08/2024.
Disfruta de agua ilimitada y premium sin necesidad de recargas, pedidos o botellones. Nuestro servicio directo a la red garantiza que todos en tu lugar de trabajo puedan acceder a un agua de alta calidad de manera sostenible. Sin costos adicionales, solo pagas por el servicio cobrado en UF. Los precios se muestran en CLP con referencia al valor de la UF al 01/08/2024.
Disfruta de agua ilimitada y premium sin necesidad de recargas ni botellones. Nuestro servicio, 100% ecológico, se integra directamente a la red, permitiendo que todos en tu espacio laboral accedan a este lujo sin costos adicionales. *El cobro es en UF, con precios expresados en CLP según el valor de la UF al 01/08/2024.
Disfruta de agua ilimitada y premium sin complicaciones. Nuestro servicio llega directamente a tu red, eliminando la necesidad de recargas o botellones. Todos en tu espacio laboral podrán acceder a este lujo sin costo adicional. Además, nuestra propuesta es 100% sustentable. El cobro se realiza en UF, con precios expresados en CLP según el valor de la UF al 01/08/2024.","PIDE UNA PRUEBA GRATIS
SIN BOTELLONES
SÉ PARTE DE MAIHUE®",LEARN_MORE,https://maihuechile.cl/ads-3/,ACTIVE,AUCTION,--,{},--,--,--,1278.0,1278.0,2850.0,0.02,104.0,16902.0,20635.0,1.22,3.07,0.61,0.5,63.35,5.0,787.0,375.0,228.0,163.0,156.0,930.0,5.502307419240326,53.0,70.0,0.34,5.502307419240326,0.074007,0.02,0.0,0.0,930.0,2.0,0.0,2.0,0.0,0.0,2.0,2.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,25,,,,,"CLIENTES NOVIMBRE 2024, LEADS NOVIEMBRE 2024",,"Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region",,"CL, CL, CL","home, recent",,"Las Condes, Lo Barnechea, Ñuñoa, Providencia, Vitacura",,,,,expansion_all,PVP,Maihue-USD-1,Santiago Metropolitan Region,0.0,0.0,0.0,28,8,3,6,1,3,0
3,2025-02-06,28031444,6566583693651,6647410249651,6647410249451,2024 | Conversiones | Regular #1,Descuento#3,Descuento#3,ACTIVE,ACTIVE,ACTIVE,"{""age_max"": 65, ""age_min"": 25, ""excluded_custom_audiences"": [{""id"": ""6238299130451"", ""name"": ""CLIENTES NOVIMBRE 2024""}, {""id"": ""6238309382451"", ""name"": ""LEADS NOVIEMBRE 2024""}], ""geo_locations"": {""custom_locations"": [{""distance_unit"": ""mile"", ""latitude"": -33.218609, ""longitude"": -70.730066, ""radius"": 1, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.283521, ""longitude"": -70.65299, ""radius"": 4, ""primary_city_id"": 325593, ""region_id"": 673, ""country"": ""CL""}, {""distance_unit"": ""mile"", ""latitude"": -33.442155, ""longitude"": -70.543288, ""radius"": 1, ""primary_city_id"": 328660, ""region_id"": 673, ""country"": ""CL""}], ""location_types"": [""home"", ""recent""], ""subcities"": [{""key"": ""326884"", ""country"": ""CL"", ""name"": ""Las Condes"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327123"", ""country"": ""CL"", ""name"": ""Lo Barnechea"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""327660"", ""country"": ""CL"", ""name"": ""\u00d1u\u00f1oa"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328074"", ""country"": ""CL"", ""name"": ""Providencia"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}, {""key"": ""328983"", ""country"": ""CL"", ""name"": ""Vitacura"", ""region"": ""Santiago Metropolitan Region"", ""region_id"": ""673""}]}, ""targeting_optimization"": ""expansion_all""}","home,recent",65.0,25.0,"100% SUSTENTABLE
Aportando lo mejor para el planeta, en Maihue® ofrecemos sistemas purificadores de agua que son amigables con el medio ambiente. Toma agua mientras ayudas al planeta!
EL AGUA ES SALUD⁣
Nuestros purificadores entregan la mejor agua posible de manera ilimitada y sin botellones llevando salud a tu familia en cada toma⁣
Definitivamente nuestro modelo GreenBio destaca por la elegancia y seduce al imponer su estilo dentro de cualquier espacio. Agua purificada, ilimitada y sin botellones.
AGUA ILIMITADA Sin recargas, sin pedidos, sin botellones, directo a la red de agua sin instalaciones invasivas, sin romper nada!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
100% SUSTENTABLE
Aportando lo mejor para el planeta, en Maihue® ofrecemos sistemas purificadores de agua que son amigables con el medio ambiente. Toma agua mientras ayudas al planeta!
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
EL AGUA ES SALUD⁣
Nuestros purificadores entregan la mejor agua posible de manera ilimitada y sin botellones llevando salud a tu familia en cada toma⁣
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024
Disfruta de agua ilimitada sin la necesidad de recargas, pedidos o botellones. Conectamos directamente a la red de agua sin realizar instalaciones invasivas ni dañar nada. El servicio se factura en UF y los precios están expresados en CLP, tomando como referencia el valor de la UF al 01/08/2024. ¡Solicítalo ya!
Disfruta de agua ilimitada sin la necesidad de recargas, pedidos o botellones. Conecta directamente a la red de agua sin requerir instalaciones invasivas ni obras civiles.
*El servicio se factura en UF | Los precios están expresados en CLP y corresponden al valor de la UF al 01/08/2024
Disfruta de agua ilimitada sin la necesidad de recargas, pedidos o botellones. Conectamos directamente a la red de agua, evitando instalaciones invasivas y cualquier tipo de molestia.
*El servicio se factura en UF | Los precios están expresados en CLP, considerando el valor de la UF al 01/08/2024
Disfruta de agua ilimitada sin la necesidad de recargas, pedidos o botellones. Conectamos directamente a la red de agua, evitando instalaciones invasivas y cualquier tipo de molestia. *El servicio se factura en UF | Los precios están expresados en CLP, tomando como referencia el valor de la UF al 01/08/2024.
Descubre la libertad de tener agua ilimitada sin complicaciones. Nuestro servicio se conecta directamente a la red de agua, eliminando la necesidad de recargas, pedidos o botellones molestos. Además, nuestra instalación es completamente no invasiva, evitando cualquier daño o alteración en tu espacio. El cobro es en UF y los precios están expresados en CLP, ajustados según el valor de la UF al 01/08/2024. ¡Simplicidad y comodidad al máximo!
Definitivamente nuestro modelo destaca por la elegancia y seduce al imponer su estilo dentro de cualquier espacio. Agua purificada, ilimitada y sin botellones.
*Servicio se cobra UF | Precios mostrados en CLP con referencia al valor de la UF al 01/08/2024","PIDE UNA PRUEBA GRATIS
SIN BOTELLONES
SÉ PARTE DE MAIHUE®",LEARN_MORE,https://maihuechile.cl/prueba-unica-5/,ACTIVE,AUCTION,--,{},--,--,--,1278.0,1278.0,26922.0,0.01,326.0,33860.0,40507.0,1.2,5.51,0.68,0.8,223.28,5.0,7643.0,3500.0,2184.0,1673.0,1623.0,8903.0,26.293561724748965,193.0,267.0,0.66,26.293561724748965,0.025942,0.01,0.0,0.0,8903.0,22.0,4.0,2.0,0.0,1.0,10.0,3.75,5.0,0.0,5.0,0.0,44.656,0.0,0.0,0.0,65,25,,,,,"CLIENTES NOVIMBRE 2024, LEADS NOVIEMBRE 2024",,"Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region, Santiago Metropolitan Region",,"CL, CL, CL","home, recent",,"Las Condes, Lo Barnechea, Ñuñoa, Providencia, Vitacura",,,,,expansion_all,Descuento,Maihue-USD-1,Santiago Metropolitan Region,5.0,0.012343545560026663,0.02239340738086707,28,8,3,6,1,3,0
